<new sheet>
sheet_name: 4.05
,2007,174043.9,194106.5,740.2,71159.3,277.1,440327,60679.2,2093.7,41813.2,17022.3,561935.4,106.6,,
,2008,177766.2,94720.6,220.9,72179,125.2,345011.9,76307.7,1577.3,142274.5,33198.7,598370,77.2,,
,2009,232705.425772,376410.931686,2286.331383,74223.450105,32.7,685658.879741,73880.5,1136.595709,37451,23745.785659999936,821872.76111,118.35015793814318,,
,2010,243671.93329299998,547591.234748,273.070473,70926.19877699998,71.9189,862534.3561910001,77878.8228,2459.846375,2098,40435.518337999936,985406.543704,119.67924178157799,,
,2011,360507.72505,404983,502.111502,72588.404138,25.544344,838606.7850340001,94743.0128,2313.532834,169797,36256.86946199997,1141717.20013,89.22782794314948,,
,2012,327748.561551,554218.6000000001,491.321813,80860.960506,2590.30925,965909.7531200001,111291.8428,1844.236868,168237,37165.07777199987,1284447.91056,91.59825032649506,,
,2013,541147.52796604,431703.17619840003,2032.1771497,83368.5867983,103.76028506000002,1058355.2283975,109167.0714,1375.39631,5251.51264,71858.31776949996,1246007.526517,103.9396258132864,,
,2014,603772.84035942,446261.65823815,1199.89491264,78616.13388236,124.03593424,1129974.5633268103,143897.9714,1489.372014,6078.45216,182854.9090750597,1464295.26797587,110.75908379167299,,
,2015,666960.7666995901,376041.36945804,970.27193934,82666.07767666,35.75540235,1126674.2411759803,151131.6714,886.35784,79216.96716,68349.41002796008,1426258.6476039402,92.02132725729513,,
,2016,548126.35147566,378427.23700241995,303.06965167000004,116705.27058133,6237.940959209999,1049799.86967029,83306.7714,484.043399,330042.746034,65576.66661304492,1529210.097116335,77.89538464260886,,
,2017,601550.9122872712,596217.6872816113,677.13168676,126161.02071724001,3806.57289610125,1328413.3248689838,199800.8714,223.70168687,25576.202246,50819.42529645981,1604833.5254983138,93.39192479252095,,
,2018,521809.9917850518,732343.6332727259,217.12645135,147200.65910215,1019.5748033799027,1402590.9854146575,198632.5714,95.96274982,274485.56560011,41633.64906051988,1917438.7342251074,86.92871908007706,,
,2019,594094.6436537952,768469.6894616727,1319.57606673,145830.88659297995,61.96641495,1509776.762190128,236608.9714,39.288835,126866.762077,46125.65461765672,1919417.4391197846,97.6021113749458,,
,2020,479514.27447681234,743999.7864895278,491.87428948,158465.39690245996,1716.2453169903392,1384187.5774752705,153061.9004,111232.46450872999,717259.93868,55855.286130932625,2421597.167194933,75.91550802596113,,
,2021,547895.34930523,8874.097335624761,24800.56242432,163244.72312179,19.63499068,744834.3671776447,150128.8004,90358.29204158,1945352.659167,115604.03884766623,3046278.1576338913,30.53421454676582,,
,2022,661691.18648648,10867.42513,626.46073688,280765.08200482,37080.44935977,991030.6037179499,235638.7004,28216.696708030002,3197064.233532,58396.86753328983,4510347.10189127,25.060290708397847,,
,(a)  The balance sheet data of the Central Bank from January 2002  is based on International Accounting Standards (IAS).  Accordingly foreign securities of the Central Bank have been,,,,,,,,,,,,,,
,       valued at current market prices since January 2002.  These data prior to January 2002 are according to local books at cost or face value whichever is less.,,,,,,,,,,,,,,
,(b)  Includes securities acquired from government institutions.,,,,,,,,,,,,,,
,"(c)  According to IAS, the amount of Sri Lanka's quota with the IMF has been taken into the Central Bank's balance sheet.",,,,,,,,,,,,,,
,"(d)  According to IAS, balance sheet of the CBSL is prepared on accrual basis and receivables show interest receivables on foreign securities.",,,,,,,,,,,,,,
,"(e)  Credit provided under ""Susahana"" refinance credit scheme is included from December 2005 to December 2016. Credit support facilities under the COVID-19 Renaissance scheme is included from May 2020.",,,,,,,,,,,,,,
,"(f)  According to IAS, government and government guaranteed securities are on fair value basis since January 2002.",,,,,,,,,,,,,,

,Liabilities,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Rs. Million
,,L I A B I L I T I E S,,,,,,,,,,,,,
,End of period,Capital Account,,,Currency Issue,,,Securities Outstanding (g),Deposits,,,,,,Other Liabilities and Accounts
,,Capital,Surplus,Total,Notes in Circulation,Coins in Circulation,Total,,Government,Government Agencies and institutions,Commercial Banks,"International Organisations, Foreign Governments & Foreign Banking Institutions",Others,Total,
,1990,15,592,607,22869,1031.5,23900.5,0,3593.3,220.7,7457.5,11720.9,670.4,23662.9,29290.5
,1991,15,842,857,26411.2,1111.4,27522.6,0,9017,107.1,12426.2,15467.8,704.4,37722.4,29733
,1992,15,985,1000,29270.4,1225.9,30496.3,0,2654.6,35.9,14325.7,19338.8,921.7,37276.7,32481.1
,1993,15,985,1000,34579.4,1369.9,35949.3,2155,1800.6,52.5,20466.2,30968.9,850.9,54139.1,40391
,1994,15,985,1000,41496.1,1585,43081.1,3740,2812.3,141.6,24832.1,35658.4,806.6,64251,43885.4
,1995,15,985,1000,44886.1,1798.4,46684.5,0,3039.4,48.9,31852.7,40747.7,1636.2,77324.9,48496.1
,1996,15,985,1000,47566.9,1913.1,49480,0,3509.5,121.7,35907,39180.5,673.7,79392.4,51691.3
,1997,15,985,1000,51071.6,2063.1,53134.7,10,6475.6,63.7,30537.1,38251.5,788.2,76116.1,53634.6
,1998,15,985,1000,57770.9,2315.9,60086.8,0,3108.5,31.2,32747.9,35924.8,603.6,72416,55170.3
,1999,15,985,1000,67642,"2,67.8",70209.8,0,3462.9,14.7,30219.7,37153.9,504,70355.2,59021.1
,2000,15,985,1000,70427.9,2888,73315.9,0,3152.1,42.4,31804.5,34576.7,517.9,70093.6,72781.3
,2001,15,985,1000,73465.1,3096.1,76561.2,0,4301,9.3,35951.9,47516.3,2976.2,90754.7,79195.9
,2002,15,985,1000,85024.4,3283.4,88307.8,0,200.7,16.8,38085.7,91211,744.9,130259,84585
,2003,15,985,1000,95282,3503,98785,0,568.9,19.8,42641.6,113849.4,758,157837.7,96959.8
,2004,15,985,1000,112173.7,3735.3,115909,0,522.7,7.3,55051.1,132918.69999999998,458.5,188958.3,108145.2
,2005,15,985,1000,128492,3944.4,132436.4,0,919.5,12.02,65483.5,137534.9,199.3,204149.22,103011.28
,2006,15,985,1000,152919,4320,157239,0,1348,8.3,82615.38,130706.18,6.6,214684.46,119926.84
,2007,15,985,1000,168781.7,4582,173363.7,0,1413.4,2.7,91053,147407.2,2.3,239878.6,147693.1
,2008,25000,0,25000,181307.1,4791.8,186098.9,0,1230.5,15.1,82311.2,177294.6,7.1,260858.5,126412.6
,2009,25000,0,25000,212172.657658,5257.175886,217429.83354400002,78022.64543,2326,22,86086,273481,2.834162,361917.834162,139502.447974
,2010,25000,0,25000,249976.795891,5675.420917,255652.216808,95054.890849,3083,6,104853,357069,5.695425,465016.695425,144682.74062199995
,2011,25000,0,25000,287080.496087,6152.864418,293233.360505,0,1797,2,146269.185101,498543,4.383103,646615.568204,176868.271421
,2012,35000,0,35000,311151.6073847,6908.534113,318060.14149769995,0,686,14,166288.377889,569454,4.253043,736446.630932,194941.13813029998
,2013,35000,0,35000,332382.0057517,7388.97471877,339770.98047047004,0,411.491083,4.7393,148809.893158,529238.2890812997,4.974925,678469.3875472996,192767.1584992304
,2014,50000,0,50000,408773.1361292,8122.22562635,416895.36175554997,0,304.648331,7.302,161009.323174,441987.39576801006,5.350129,603314.01940201,394085.88681831
,2015,50000,0,50000,481969.4174282,9730.53124103,491699.94866923004,0,422.998801,5.143688,181726.731701,550504.1865814,3.075694,732662.1364654,151896.56246931013
,2016,50000,0,50000,541459.6519782001,11318.213489579999,552777.86546778,0,333.30183608,117.58178892,303251.290266,491220.93458258,3.866964,794926.9754375801,131505.25621097488
,2017,50000,0,50000,585327.577344,12726.323673,598053.901017,0,297.3257228,27.1906512,341712.198338,482312.41461061366,4.022326,824353.1516486136,132426.47283270024
,2018,50000,0,50000,627120.253353,13822.256442,640942.5097950001,0,301.09859265,47.61990935,320106.182918,652079.7724829307,18.333385,972553.0072879307,253943.21714217658
,2019,50000,0,50000,663139.4095792,14827.74072677,677967.15030597,0,443.95033441,55.68853959,254581.619737,613812.9493354381,7.598701,868901.8066474381,322548.48216637643
,2020,50000,0,50000,819298.4544052,15509.404884959999,834807.85929016,0,1430.15896206,30.35301794,129601.52093,857447.4211826187,9.189289,988518.6433816187,548270.6645231545
,2021,50000,0,50000,988627.5614201999,16471.504784549998,1005099.06620475,0,1386.84033838,5.46067262,300704.162128,1132139.2352779103,8.700516,1434244.39893291,556934.6924962313
,2022,50000,0,50000,1009093.7249451999,17473.52757131,1026567.25251651,0,209.78315934,11.62803066,322809.70148391,2604974.6989106103,12.360504,2928018.17208852,505761.6772862398
,(g) Central Bank's own securities issued under Section 91(1)(b) of the Monetary Law Act.,,,,,,,,,,,,Source : Central Bank of Sri Lanka,,

