 Core Capital to Risk Weighted Assets (CCR) (a)(c),12.008056869934311,11.89016978076077,13.426655318707581,11.88613256941007,11.372292785256006,11.307397729536458,12.932990869454589,11.017874178569025,9.105406675857072,9.41158655119976,10.968978606491017,10.1765717643755,9.851984696710986,9.954267442825579,11.434054678620477,10.92689254769346,10.872247901304014,10.432654088187512,12.229267220257306,9.165847777624256,9.26144908146655,8.779119549463076,10.221011147673092,10.580172856744758,10.46541061825405,10.62474857582006,12.347213037598289,13.018348396383908,13.888110130950407,13.550916517593366,15.04865445908832,15.093729678376915,15.023940019211391,15.780814093918288,19.67083104305741,20.028366396854167,20.556737456813753,20.498877361386533,21.733895010740884
 Capital Base to  Risk Weighted Assets (RWCAR) (b)(c),13.470805872137895,13.167145414809903,14.450027899020393,12.821315552310267,12.11841787979457,12.335957227546709,13.848362885366864,11.667204983078273,9.822019347425025,9.904006119608418,11.631793138148147,10.822742962445542,10.185771056772179,10.345885755369295,12.14035074022544,11.609409736681586,11.501305442036069,10.971651497414356,12.671690129879604,10.538792331096003,10.60397075363135,10.055987140960784,11.498641561056667,11.940208562567491,11.947460674485194,11.98201966668893,13.59639515395024,14.214961711863044,15.055562051103418,14.836649399056665,16.432797247713527,16.74092759287628,16.64048183777161,17.334597208834285,21.161454147355315,21.479080677871224,21.992104024993388,21.855538050359787,23.125876487769226


Specialsed Leasing Companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capital Adequacy(%),2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-15 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-17 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-22 00:00:00,2022-06-22 00:00:00,2022-09-22 00:00:00,2022-12-22 00:00:00,2023-03-22 00:00:00,Jun -232
Borrowings to Equity (times) ,2.4989394138377157,2.514982460665508,2.3975380344235657,2.3496106426502834,2.250007978308757,2.144230030513196,2.315126589001709,2.377229018175696,2.5222455062413536,2.4289672298151586,2.5142002896925484,2.5839669249597734,2.6802777737697956,2.7871833304293556,2.936318499642475,3.0969442613994143,3.0912932681424223,2.075637549296192,2.1047066799967484,2.090018308165203,2.0449474727556964,2.030895558857797,1.965836709381847,1.6888129505074612,1.5582622970055398,1.4439596317434351,1.3568504096884049,1.2083913409735079,1.0582551924335348,0.9774596422290843,0.9267535987637617,0.7776001771811062,1.354806232552216,1.3471565733194777,1.5063406785595848,0.4667058847512516,0.4025152994652078,0.3995815429234665,0.3899592861805348
 Core Capital to Risk Weighted Assets (CCR) (a)(c),32.76706870332241,32.55371299117461,35.52929407693981,33.6784867618725,31.635244572866466,33.961351491333495,41.224625233128094,36.90109156773705,33.123297096386935,32.0554698396308,38.22656240967331,35.52984474835386,33.259592805064834,31.153636361247727,32.587403687594865,32.84875935410817,33.05590702787535,44.72698172761251,43.43419496900579,23.881954597257536,23.59905468993349,22.91194734817124,23.372662535822034,27.007607675079267,27.18712006554218,26.99205882437308,28.564277905017647,32.43102327699314,33.32481206773331,33.62545504532397,33.48582024590165,42.244165604889325,29.442587943136225,27.84642417105411,28.19292428444493,74.21826916965519,46.22603440879094,50.25041896689389,44.309404506564434
 Capital Base to  Risk Weighted Assets (RWCAR) (b)(c),32.789255908232015,32.55371299117461,35.52929407693981,33.6784867618725,31.635244572866466,33.961351491333495,41.224625233128094,36.90109156773705,33.123297096386935,33.484232246812056,39.577276149937305,36.786755358926484,34.281381699871176,33.412237862806734,34.87279092521475,34.96684242695161,34.90984473480431,45.03221291699004,43.73575531253991,23.941425643997963,23.599054689933492,23.47191694297576,23.932818859004687,27.53067689015094,27.937521108213083,27.742708964125427,29.34814421811901,33.20545240162408,34.08706251090713,34.38649659757973,34.24312909877756,43.008548601650055,30.20302534054221,28.606269967962845,28.956060468509392,73.22855480288443,46.22603440879094,50.250418966893896,44.309404506564434
1 - Revised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 - Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) The ratio of Core Capital (Tier 1) to Risk Weighted Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(b) The ratio of Total Regulated Capital to Risk Weighted Assets ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(c) From July 2018 onwards, CCR and RWCAR constituents of Regulatory capital is computed based on the Finance Business Act Direction No. 3 of 2018 (Capital Adequacy Requirements) and Finance Leasing Act Direction No. 3 of 2018  (Capital Adequacy Requirements)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

<new sheet>
sheet_name: Assets Quality
Table 5.6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Licensed Finance Companies and Specialised Leasing companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asset Quality (%),2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-15 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-22 00:00:00,2022-06-22 00:00:00,2022-09-22 00:00:00,2022-12-22 00:00:00,2023-03-22 00:00:00,Jun -231
Gross Non Performing Advances to Total Advances,6.694136886356556,6.595032566869177,7.389620462202444,7.564019373926782,6.875380143063854,6.3373278300312075,6.3816363639156295,6.059760087139118,5.661965094006524,5.135291176005018,5.505393273426315,5.389972264247629,5.26406899688825,4.88708580632824,5.361583350719889,5.6667557366328705,5.9434851345102535,5.817487113830478,6.827302863896807,6.911370682628936,7.658848466351301,7.706556212981614,9.085863478965102,9.686528110897276,10.590241415222794,11.374328213927937,14.142692686506548,12.79463145096282,13.855857354377607,11.294083261421394,13.037963845627921,12.825781001328675,11.001330015279846,9.10749594454877,17.027600297935876,16.81286819701122,17.450830670761242,16.012817987688063,20.363323072497
Net Non Performing Advances to Total Advances,2.4738987323249138,2.216357951092308,2.656883503142072,2.8293831815496717,2.295214919044631,1.8825544061455888,1.8311986997974423,1.7605153562947016,1.5789684984050865,1.228429185113816,1.2640932719164617,1.243767385071428,1.2065415050559163,1.11397655999176,1.290905242432858,1.3657735233830868,1.6333715356522513,1.5091434061067968,2.0167853646562515,2.1129153687679274,2.4011341249891514,2.289407940883484,2.920812215728883,3.053239392252805,3.355784993322958,3.7892640718290216,5.1036018858548875,3.9579292252503966,4.204797096696257,2.807689235869596,3.6068243558610806,3.4541350394607875,2.685390703344069,1.899737011026014,11.759305792042584,11.737760461099679,12.282007294632116,10.671291982201826,14.333657886288805
Total Net Advances to Total Assets,76.15134776045781,73.88402783721571,74.17823759282759,74.57044351394171,74.12020489193182,75.79048225650877,76.51246297927527,77.8523557477232,79.89380354626819,77.72347851066512,77.88469567991834,79.14416127267536,79.43551477741319,79.92741208845376,78.84858310199243,78.19213689120082,78.01506000092097,79.0303637422592,79.5945829763456,79.61561679993078,79.43967229355042,77.95439539871542,77.43045071659267,77.22304855564735,76.97052326545007,77.25160932909418,77.44179380116348,75.86790656535219,74.18506844370597,76.25990720708363,75.92453692187185,75.97932170774911,76.79391545631418,76.28846805023962,72.30596572113137,73.99559746093483,74.42596881190103,70.95956593830964,70.00257320744834
Impairment Coverage Ratio (a),56.02704440056936,57.433737601980205,57.15382069428839,54.9462593196309,59.26793544020297,58.28797989032978,59.57615120490496,60.25566154403114,60.974729924642475,64.86267976485664,65.48566051073126,65.33371021615771,65.6886628870671,65.1360780832503,64.18841908013836,63.887772577857575,63.98915581974466,62.734691372204196,59.12011256023711,57.794347627536446,57.02873931588093,58.76957029662087,57.89821128091818,57.74841329883763,56.59734600240633,54.71884756628944,53.23574701539002,57.985521528802735,58.93522214275409,64.2050570510119,63.246250223945054,64.16662187165834,66.75246464860784,69.36330450350181,30.569806548827227,30.219463803798906,29.61812038391084,33.37546828761765,29.63141979598536


Licensed Finance Companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asset Quality (%),2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-15 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-22 00:00:00,2022-06-22 00:00:00,2022-09-22 00:00:00,2022-12-22 00:00:00,2023-03-22 00:00:00,Jun -231
Gross Non Performing Advances to Total Advances,6.817224784171365,6.6858786600556455,7.4234424839771105,7.865840888301537,7.181653453594358,6.697891408833553,6.747795206223306,6.434410970408323,5.999495603957051,5.448411046599847,5.848020561491121,5.723706941710546,5.610951718250397,5.198343397562481,5.710115916051976,6.043349861562383,6.3094672584283265,5.932826830824236,6.95054039047907,7.018029358218126,7.801781788333617,7.822951973736279,9.231303589906737,9.858554888147388,10.775684953471954,11.56481901187198,14.309612685736708,12.885101753632547,13.872757474609445,11.307230471494021,12.991585377055806,12.658493235557803,10.806240132778669,8.985852209980203,17.000859703373518,16.76494561170535,17.405471309216463,15.975470237324652,20.341319626672817
Net Non Performing Advances to Total Advances,2.5080489658125953,2.1806383899860644,2.530441861061181,2.9430257491194305,2.367296390016174,1.983387333485617,1.9399329673052228,1.8830763618299131,1.6759081344986315,1.3127293840395406,1.350874301740176,1.3207165796096234,1.289852805108997,1.182857438972272,1.3992054726184044,1.464750663052273,1.5557140293901015,1.5152441564630172,2.0167193534178725,2.094589132314719,2.471975653734852,2.286291947026326,2.9319898616258966,3.0758494560673144,3.384050659551839,3.824689306569925,5.096898441193901,3.9491663581891525,4.1649035908939505,2.797360727965178,3.5577549752368562,3.3264388786136525,2.530260783877418,1.8114838280655232,11.855922686751134,11.729699050768136,12.260685270529615,10.650256988698366,14.321464581811796
Total Net Advances to Total Assets,75.75958071757165,73.5929563709764,73.76425480369419,74.06875887644074,73.2146954125906,75.11931606802212,75.76086773344002,77.27320502560154,79.4535963895026,77.0829113509579,77.24246326279533,78.621982689678,78.97015771883703,79.61234770753477,78.91036758541358,78.5300230566391,78.42146108696222,78.80698786942986,79.3889314255462,79.38964597132373,79.20873525658541,77.68593867375573,77.2301264682984,76.94871848429187,76.68917988347597,76.98028685088234,77.12963905991482,75.56601467222114,73.84588804775825,75.9895121112433,75.62808314101399,75.78675513351637,76.6264779025113,76.10163691748969,72.08286938233357,74.11717320042374,74.4239354660482,70.95561200661604,70.00887492303256
Impairment Coverage Ratio (a),55.40438026648895,57.49083210489048,58.206773862639714,54.312172441096365,59.148565909166585,57.83394010018497,58.99041743187746,59.65399574344878,60.49038046785887,64.30597674109943,64.89436484324419,64.9423953335381,65.25318632699494,64.77498630391284,63.33373788936986,63.32154362006639,63.455058657686514,62.84028481742341,59.27707555098629,58.10612858948644,57.21190406019225,58.82763957562226,57.8563982631347,57.69564511398897,56.41326941140069,54.51959282704634,53.27113933070816,57.902861150168675,58.86769663035375,64.02343064297705,63.20850864740725,64.42380781097226,67.31686913947347,69.6331164404058,30.26280497804156,30.034374566784077,29.55844140780378,33.33368701839275,29.594220804472343


Specialised Leasing companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asset Quality (%),2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-15 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-22 00:00:00,2022-06-22 00:00:00,2022-09-22 00:00:00,2022-12-22 00:00:00,2023-03-22 00:00:00,Jun -231
Gross Non Performing Advances to Total Advances,5.560241835400975,5.76,7.142672416429664,4.727163029864681,4.021177495450974,2.0957032046013495,2.2433416353572864,1.9205907882542914,1.954807927666967,1.6823115054559399,1.7598953081566042,1.7663326469951697,1.5428704094127177,1.5395056332895047,1.6573276876590455,1.719272732081646,2.109056558589946,2.585806913222251,3.405984854707718,3.9569516130602262,3.691795471443969,4.447211196045508,4.859192253119496,4.469360379725623,4.916174531757498,5.41718081077981,8.609016912779893,9.924895586003164,13.57918289237463,11.017832610625623,15.025090759534422,19.297313902516603,18.52498319438328,13.721624522006062,17.955988319778065,34.61522318157096,66.24888027509033,55.190710441958416,48.19841856477681
Net Non Performing Advances to Total Advances,2.0333068173636426,2.49,3.8183210194023918,1.6529890965587077,1.5570018358931355,0.5145060465803977,0.45809844053857984,0.33393507912666437,0.44237080218260333,0.2553997570684947,0.22781736527214425,0.36808877281212227,0.266332802265155,0.3341157101970964,0.0727101736331835,0.26078126878029434,0.40460144515646146,1.1403718302773536,1.698427196726403,2.2836591138584406,1.9880764988633608,1.9630866546018175,1.9315232614138131,1.7281246193707314,1.515661083712491,1.7162655899473398,4.200739736012586,3.802713473905686,5.2492014319337015,3.2088732917620773,5.34551156933264,8.097070382817876,8.413846772876857,5.086727747224117,8.126744410824056,8.224857464396687,34.30978721095529,28.817692439521593,19.93121504467173
Total Net Advances to Total Assets,80.06897664293533,76.7729376593865,78.30501219096358,79.54966304451968,83.49589816150494,84.32703110581866,85.78334013200825,84.60052310330221,84.88204885921917,85.33042161239025,85.42697057990357,85.10327851253217,84.62329445079891,83.37965089952914,78.21404946100922,74.91201704924806,74.10249452409526,85.66402206260601,85.59066509407863,86.20061831919911,86.15446987872414,86.06205333525227,83.52585662568221,86.15456361409696,86.302612627677,86.4572722478018,89.11830892926392,87.43648169640655,87.94598018769754,87.20464844265223,88.29998433879874,83.78315036247251,83.61263120366061,83.84361323270882,81.39152924832456,42.73084276356015,77.62379351501501,76.72745899262087,60.92550646064715
Impairment Coverage Ratio (a),63.43132407626635,56.786090674338574,46.54212321680269,65.03211151983422,61.27995251006651,75.44947941813791,79.57963988549515,82.61289801196055,77.37011417226213,84.81852164476065,87.05506150188157,79.16084643295794,82.73783717411933,78.29720768977103,95.61280643685585,84.83188478976527,80.8159983425496,55.898801861570455,50.134035552775444,42.287413717139074,46.14879090022379,55.858029491664176,60.2501164638255,61.33396118133526,69.16990896231154,68.31810401210734,51.20534924520032,61.68510347586367,61.34376071419303,70.87563947316251,64.42276685789365,58.04042767961649,54.58108282965725,62.92911426729193,40.66142067371503,63.520166320802026,46.486141654885735,46.062087861942516,49.49143233770867
1- Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(a) Before June 2022 Provision Coverage Ratio was considered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

<new sheet>
sheet_name: Earnings 
Table 5.6.3 (a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Licensed Finance Companies and Specialised Leasing companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earnings (%),2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-15 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-21 00:00:00,2022-03-22 00:00:00,2022-06-22 00:00:00,2022-09-22 00:00:00,2022-12-22 00:00:00,2023-03-22 00:00:00,Jun -231
Return on Assets (Annualized) (b),1.8648668478606658,2.070676215174281,1.787310463778945,2.6571314347172557,3.2374589713060176,3.378272934891279,4.12155303267252,4.303744161272817,2.813282823097609,3.525521464944486,3.758475080287924,3.7371367345158064,3.6170985066027823,3.6991222791618474,2.9441483479435804,3.0409431980179114,2.993889250872051,2.951419568576438,2.71298963496154,2.8842239947321864,2.6509139647778053,2.7712021108463736,1.4861403356407819,1.7132691012665444,1.8176281004903063,1.8557170066458955,-2.3102584892944695,1.0863123959731702,1.666310185831404,3.213382928883485,1.8363747259418965,3.148824927122135,4.619951415480259,5.414467221515016,2.5307552673533458,2.5925581691202093,2.511518752814832,2.9667926671692637,2.164243348401068
Return on Equity (Annualized) (c),6.447628812280802,7.910126782920901,6.020069940974958,10.996177251398704,14.911439018607705,15.328253972067573,20.04187127389852,21.62192005230328,10.877985286396076,16.995680060114925,19.92381630785793,20.54886512095668,19.812774467651096,20.020933258476276,14.750383615034732,15.024329113974524,14.725263985770773,14.533517313374963,12.263606565785814,13.057748379252443,11.383189453396295,11.95911220965382,3.6678791931881984,5.02320284279159,5.55927997800612,6.62118388733086,-19.35660223959339,2.0341812516734827,5.042121851892047,12.456197267972621,5.949224424217721,11.16777514960807,16.66260718183366,20.47656008765033,7.850897120488555,7.850313178460759,7.115604295507246,8.76470681231377,5.012400088892546
Interest Income to Interest Expenses ,164.06918925705511,166.32679979066498,181.095553454139,190.23205595997982,196.09187518105787,202.93795900148362,220.05756996773948,221.52308342620353,219.18586568632003,215.86850838491105,198.96976939582723,195.56965154296256,191.64854781115727,189.94561660908025,177.76626253541934,177.66078656854435,177.90309821953412,177.05476913732585,183.90689065009477,185.50812593289595,184.1122459468738,183.85446466616062,173.78493561595818,178.76376868284348,182.20321253686876,183.99947233463544,175.65405935813655,188.12847978971513,196.6837037303362,208.27282078383973,237.24910292878792,246.96969671802464,253.85940926104485,256.2695575685553,190.93126457383207,169.48312861510416,161.45663633462624,159.88587514287684,153.47313995137907
Net Interest Margin (NIM) (d),7.004089905653149,6.997592662030064,7.9064687574091295,8.298680990232949,8.33798952856911,8.34458833319474,9.328010559189787,9.202430479255018,8.890785763243414,8.569405751195138,8.407285397929058,8.157617620380627,7.870761338591836,7.776005293054963,7.797076572837803,7.753225495939208,7.711503394361542,7.069662845622933,8.194552522001553,8.25315319153269,8.086539291541548,8.01680638771702,7.242687750869728,7.482758103065418,7.612314082002918,7.638717206499058,5.9863945177297975,6.760434639669565,7.131534866406324,7.592190613625248,7.791437651249758,8.168030768717285,8.514083997413042,8.157767379474867,7.446438155708149,6.860039577053378,6.577591233429403,6.605329407635985,6.750076629483013
Efficiency Ratio (e) (g),76.38814095478445,74.52178814077688,77.5626479413038,70.14629728358847,65.4202791750629,64.26213758839647,60.496451515799244,59.458430085970534,72.79504663416724,65.41783626652145,62.183468019086554,62.14814948835253,62.09431084943096,61.58734181005286,67.19707866729021,66.57151865861336,66.64235005108522,64.51082911464066,68.95949936372264,68.07267422507226,69.81704128435705,68.93454836721625,79.9911793569756,77.75374679974016,77.03621312931033,76.24890464843763,214.37672715586285,81.87650621265267,74.9871445443498,62.09663709575059,73.92275472800394,62.8020833184034,54.79284377301526,48.57029877631777,69.18906020376072,68.11601610673912,68.87364979733606,65.10581185655988,72.99438557266771


Licensed Finance Companies Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
